id,name,code,district_id/id,state_id/id,country_id/id
district_vn_sg_01_alexandre_de_rhodes,Alexandre De Rhodes,district_vn_sg_01_alexandre_de_rhodes_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ba_le_chan,Bà Lê Chân,district_vn_sg_01_ba_le_chan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ben_chuong_duong,Bến Chương Dương,district_vn_sg_01_ben_chuong_duong_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ben_van_don,Bền Văn Đồn,district_vn_sg_01_ben_van_don_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_bui_huu_nghia,Bùi Hữu Nghĩa,district_vn_sg_01_bui_huu_nghia_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_bui_thi_xuan,Bùi Thị Xuân,district_vn_sg_01_bui_thi_xuan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_bui_vien,Bùi Viện,district_vn_sg_01_bui_vien_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_cach_mang_thang_tam,Cách Mạng Tháng Tám,district_vn_sg_01_cach_mang_thang_tam_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_camette,Camette,district_vn_sg_01_camette_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_cao_ba_nha,Cao Bá Nhạ,district_vn_sg_01_cao_ba_nha_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_cao_ba_quat,Cao Bá Quát,district_vn_sg_01_cao_ba_quat_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_cay_die?p,Cây Điệp,district_vn_sg_01_cay_die?p_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_chu_manh_trinh,Chu Mạnh Trinh,district_vn_sg_01_chu_manh_trinh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_co_bac,Cô Bắc,district_vn_sg_01_co_bac_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_co_giang,Cô Giang,district_vn_sg_01_co_giang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_cong_quynh,Cống Quỳnh,district_vn_sg_01_cong_quynh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_cong_truong_lam_son,Công Trường Lam Sơn,district_vn_sg_01_cong_truong_lam_son_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dang_dung,Đặng Dung,district_vn_sg_01_dang_dung_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dang_tat,Đặng Tất,district_vn_sg_01_dang_tat_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dang_thi_nhu,Đặng Thị Nhu,district_vn_sg_01_dang_thi_nhu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dang_tran_con,Đặng Trần Côn,district_vn_sg_01_dang_tran_con_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_de_tham,Đề Thám,district_vn_sg_01_de_tham_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dien_bien_phu,Điện Biên Phủ,district_vn_sg_01_dien_bien_phu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dinh_cong_trang,Đinh Công Tráng,district_vn_sg_01_dinh_cong_trang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dinh_tien_hoang,Đinh Tiên Hoàng,district_vn_sg_01_dinh_tien_hoang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dong_du,Đông Du,district_vn_sg_01_dong_du_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_dong_khoi,Đồng Khởi,district_vn_sg_01_dong_khoi_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_hai_ba_trung,Hai Bà Trưng,district_vn_sg_01_hai_ba_trung_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_hai_nguyen,Hải Nguyên,district_vn_sg_01_hai_nguyen_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_hai_trieu,Hải Triều,district_vn_sg_01_hai_trieu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ham_nghi,Hàm Nghi,district_vn_sg_01_ham_nghi_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_han_thuyen,Hàn Thuyên,district_vn_sg_01_han_thuyen_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ho_hao_hon,Hồ Hảo Hớn,district_vn_sg_01_ho_hao_hon_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ho_huan_nghiep,Hồ Huấn Nghiệp,district_vn_sg_01_ho_huan_nghiep_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ho_tung_mau,Hồ Tùng Mậu,district_vn_sg_01_ho_tung_mau_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_hoa_my,Hòa Mỹ,district_vn_sg_01_hoa_my_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_hoang_sa,Hoàng Sa,district_vn_sg_01_hoang_sa_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_huyen_quang,Huyền Quang,district_vn_sg_01_huyen_quang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_huyen_tran_cong_chua,Huyền Trân Công Chúa,district_vn_sg_01_huyen_tran_cong_chua_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_huynh_khuong_ninh,Huỳnh Khương Ninh,district_vn_sg_01_huynh_khuong_ninh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_huynh_thuc_khang,Huỳnh Thúc Kháng,district_vn_sg_01_huynh_thuc_khang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ky_con,Ký Con,district_vn_sg_01_ky_con_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_anh_xuan,Lê Anh Xuân,district_vn_sg_01_le_anh_xuan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_cong_kieu,Lê Công Kiều,district_vn_sg_01_le_cong_kieu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_duan,Lê Duẩn,district_vn_sg_01_le_duan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_lai,Lê Lai,district_vn_sg_01_le_lai_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_loi,Lê Lợi,district_vn_sg_01_le_loi_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_minh_xuan,Lê Minh Xuân,district_vn_sg_01_le_minh_xuan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_thanh_ton,Lê Thánh Tôn,district_vn_sg_01_le_thanh_ton_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_thi_hong_gam,Lê Thị Hồng Gấm,district_vn_sg_01_le_thi_hong_gam_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_thi_rieng,Lê Thị Riêng,district_vn_sg_01_le_thi_rieng_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_van_huu,Lê Văn Hưu,district_vn_sg_01_le_van_huu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_le_van_phuc,Lê Văn Phúc,district_vn_sg_01_le_van_phuc_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_luong_huu_khanh,Lương Hữu Khánh,district_vn_sg_01_luong_huu_khanh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_luu_van_lang,Lưu Văn Lang,district_vn_sg_01_luu_van_lang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ly_tu_trong,Lý Tự Trọng,district_vn_sg_01_ly_tu_trong_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ly_van_phuc,Lý Văn Phúc,district_vn_sg_01_ly_van_phuc_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ma_lof,Mã Lò,district_vn_sg_01_ma_lof_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_mac_dinh_chi,Mạc Đĩnh Chi,district_vn_sg_01_mac_dinh_chi_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_mac_thi_buoi,Mạc Thị Bưởi,district_vn_sg_01_mac_thi_buoi_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_mai_thi_luu,Mai Thị Lựu,district_vn_sg_01_mai_thi_luu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nam_ky_khoi_nghia,Nam Kỳ Khởi Nghĩa,district_vn_sg_01_nam_ky_khoi_nghia_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nam_quoc_cang,Nam Quốc Cang,district_vn_sg_01_nam_quoc_cang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_thi_minh_khai,Nguyễn Thị Minh Khai,district_vn_sg_01_nguyen_thi_minh_khai_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ngo_duc_ke,Ngô Đức Kế,district_vn_sg_01_ngo_duc_ke_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ngo_van_nam,Ngô Văn Nam,district_vn_sg_01_ngo_van_nam_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_an_ninh,Nguyễn An Ninh,district_vn_sg_01_nguyen_an_ninh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_binh_khiem,Nguyễn Bỉnh Khiêm,district_vn_sg_01_nguyen_binh_khiem_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_canh_chan,Nguyễn Cảnh Chân,district_vn_sg_01_nguyen_canh_chan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_cong_tru,Nguyễn Công Trứ,district_vn_sg_01_nguyen_cong_tru_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_cu_trinh,Nguyễn Cư Trinh,district_vn_sg_01_nguyen_cu_trinh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_dinh_chieu,Nguyễn Đình Chiểu,district_vn_sg_01_nguyen_dinh_chieu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_du,Nguyễn Du,district_vn_sg_01_nguyen_du_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_hue,Nguyễn Huệ,district_vn_sg_01_nguyen_hue_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_huu_canh,Nguyễn Hữu Cảnh,district_vn_sg_01_nguyen_huu_canh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_huu_cau,Nguyễn Hưũ Cầu,district_vn_sg_01_nguyen_huu_cau_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_huy_tu,Nguyễn Huy Tự,district_vn_sg_01_nguyen_huy_tu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_khac_nhu,Nguyễn Khắc Nhu,district_vn_sg_01_nguyen_khac_nhu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_phi_khanh,Nguyễn Phi Khanh,district_vn_sg_01_nguyen_phi_khanh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_sieu,Nguyễn Siêu,district_vn_sg_01_nguyen_sieu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_tat_thanh,Nguyễn Tất Thành,district_vn_sg_01_nguyen_tat_thanh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_thai_binh,Nguyễn Thái Bình,district_vn_sg_01_nguyen_thai_binh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_thai_hoc,Nguyễn Thái Học,district_vn_sg_01_nguyen_thai_hoc_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_thanh_y,Nguyễn Thành Ý,district_vn_sg_01_nguyen_thanh_y_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_thi_nghia,Nguyễn Thị Nghĩa,district_vn_sg_01_nguyen_thi_nghia_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_thiep,Nguyễn Thiệp,district_vn_sg_01_nguyen_thiep_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_trai,Nguyễn Trãi,district_vn_sg_01_nguyen_trai_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_trung_ngan,Nguyễn Trung Ngạn,district_vn_sg_01_nguyen_trung_ngan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_trung_truc,Nguyễn Trung Trực,district_vn_sg_01_nguyen_trung_truc_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_van_cu,Nguyễn Văn Cừ,district_vn_sg_01_nguyen_van_cu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_van_giai,Nguyễn Văn Giai,district_vn_sg_01_nguyen_van_giai_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_van_nguyen,Nguyễn Văn Nguyễn,district_vn_sg_01_nguyen_van_nguyen_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_van_thu,Nguyễn Văn Thủ,district_vn_sg_01_nguyen_van_thu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_nguyen_van_trang,Nguyễn Văn Tráng,district_vn_sg_01_nguyen_van_trang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_pasteur,Pasteur,district_vn_sg_01_pasteur_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_pham_hong_thai,Phạm Hồng Thái,district_vn_sg_01_pham_hong_thai_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_pham_ngoc_thach,Phạm Ngọc Thạch,district_vn_sg_01_pham_ngoc_thach_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_pham_ngu_lao,Phạm Ngũ Lão,district_vn_sg_01_pham_ngu_lao_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_pham_viet_chanh,Phạm Viết Chánh,district_vn_sg_01_pham_viet_chanh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_boi_chau,Phan Bội Châu,district_vn_sg_01_phan_boi_chau_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_chu_trinh,Phan Chu Trinh,district_vn_sg_01_phan_chu_trinh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_ke_binh,Phan Kế Bính,district_vn_sg_01_phan_ke_binh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_liem,Phan Liêm,district_vn_sg_01_phan_liem_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_ngu,Phan Ngữ,district_vn_sg_01_phan_ngu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_ton,Phan Tôn,district_vn_sg_01_phan_ton_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_van_dat,Phan Văn Đạt,district_vn_sg_01_phan_van_dat_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phan_van_truong,Phan Văn Trường,district_vn_sg_01_phan_van_truong_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_pho_duc_chinh,Phó Đức Chính,district_vn_sg_01_pho_duc_chinh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_phung_khac_khoan,Phùng Khắc Khoan,district_vn_sg_01_phung_khac_khoan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_suong_nguyet_anh,Sương Nguyệt Ánh,district_vn_sg_01_suong_nguyet_anh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_thach_thi_thanh,Thạch Thị Thanh,district_vn_sg_01_thach_thi_thanh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_thai_van_lung,Thái Văn Lung,district_vn_sg_01_thai_van_lung_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_thi_sach,Thi Sách,district_vn_sg_01_thi_sach_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_thu_khoa_huan,Thủ Khoa Huân,district_vn_sg_01_thu_khoa_huan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ton_dan,Tôn Đản,district_vn_sg_01_ton_dan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ton_duc_thang,Tôn Đức Thắng,district_vn_sg_01_ton_duc_thang_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ton_that_dam,Tôn Thất Đạm,district_vn_sg_01_ton_that_dam_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ton_that_thiep,Tôn Thất Thiệp,district_vn_sg_01_ton_that_thiep_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ton_that_tung,Tôn Thất Tùng,district_vn_sg_01_ton_that_tung_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_cao_van,Trần Cao Vân,district_vn_sg_01_tran_cao_van_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_dinh_xu,Trần Đình Xu,district_vn_sg_01_tran_dinh_xu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_doan_khanh,Trần Doãn Khanh,district_vn_sg_01_tran_doan_khanh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_hung_dao,Trần Hưng Đạo,district_vn_sg_01_tran_hung_dao_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_khac_chan,Trần Khắc Chân,district_vn_sg_01_tran_khac_chan_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_khanh_du,Trần Khánh Dư,district_vn_sg_01_tran_khanh_du_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_nhat_duat,Trần Nhật Duật,district_vn_sg_01_tran_nhat_duat_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_quang_khai,Trần Quang Khải,district_vn_sg_01_tran_quang_khai_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_tran_quy_khoach,Trần Quý Khoách,district_vn_sg_01_tran_quy_khoach_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_trinh_van_can,Trịnh Văn Cấn,district_vn_sg_01_trinh_van_can_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_truong_dinh,Trương Định,district_vn_sg_01_truong_dinh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_truong_han_sieu,Trương Hán Siêu,district_vn_sg_01_truong_han_sieu_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_vo_thi_sau,Võ Thị Sáu,district_vn_sg_01_vo_thi_sau_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_vo_van_kiet,Võ Văn Kiệt,district_vn_sg_01_vo_van_kiet_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_yen_ninh,Yên Ninh,district_vn_sg_01_yen_ninh_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_yersin,Yersin,district_vn_sg_01_yersin_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_do_quang_dau,Đỗ Quang Đẩu,district_vn_sg_01_do_quang_dau_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_01_ma_lo,Mã Lộ,district_vn_sg_01_ma_lo_code,bds.district_vn_sg_01,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_binh_trung,Bình Trưng,district_vn_sg_02_binh_trung_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_dai_lo_dong_tay,Đại Lộ Đông Tây,district_vn_sg_02_dai_lo_dong_tay_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_do_xuan_hop,Đỗ Xuân Hợp,district_vn_sg_02_do_xuan_hop_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_7b,Đường 7B,district_vn_sg_02_duong_7b_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_a1,Đường A1,district_vn_sg_02_duong_a1_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_a2,Đường A2,district_vn_sg_02_duong_a2_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_a6,Đường A6,district_vn_sg_02_duong_a6_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_c8,Đường C8,district_vn_sg_02_duong_c8_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_c9,Đường C9,district_vn_sg_02_duong_c9_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_g1,Đường G1,district_vn_sg_02_duong_g1_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_1,Đường Số 1,district_vn_sg_02_duong_so_1_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_2,Đường Số 2,district_vn_sg_02_duong_so_2_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_3,Đường Số 3,district_vn_sg_02_duong_so_3_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_4,Đường Số 4,district_vn_sg_02_duong_so_4_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_5,Đường Số 5,district_vn_sg_02_duong_so_5_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_6,Đường Số 6,district_vn_sg_02_duong_so_6_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_7,Đường Số 7,district_vn_sg_02_duong_so_7_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_8,Đường Số 8,district_vn_sg_02_duong_so_8_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_9,Đường Số 9,district_vn_sg_02_duong_so_9_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_10,Đường Số 10,district_vn_sg_02_duong_so_10_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_11,Đường Số 11,district_vn_sg_02_duong_so_11_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_12,Đường Số 12,district_vn_sg_02_duong_so_12_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_13,Đường Số 13,district_vn_sg_02_duong_so_13_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_14,Đường Số 14,district_vn_sg_02_duong_so_14_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_15,Đường Số 15,district_vn_sg_02_duong_so_15_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_16,Đường Số 16,district_vn_sg_02_duong_so_16_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_17,Đường Số 17,district_vn_sg_02_duong_so_17_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_18,Đường Số 18,district_vn_sg_02_duong_so_18_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_19,Đường Số 19,district_vn_sg_02_duong_so_19_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_20,Đường Số 20,district_vn_sg_02_duong_so_20_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_21,Đường Số 21,district_vn_sg_02_duong_so_21_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_22,Đường Số 22,district_vn_sg_02_duong_so_22_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
district_vn_sg_02_duong_so_23,Đường Số 23,district_vn_sg_02_duong_so_23_code,bds.district_vn_sg_02,bds.state_vn_VN-SG,base.vn
